Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTSDateTimeFull,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,Compression,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CS,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ANY
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETAD,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLAD
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETBL,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLBL
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETBLNonNull,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLBLNonNull
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETCD,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLCD
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETCDCE,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLCDCE
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETCDCENone,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLCDCENone
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETCDCV,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLCDCV
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,DSETCO,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLCO
