Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
UniTime_cpsolver,org.cpsolver.coursett.constraint,JenrlConstraint,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
UniTime_cpsolver,org.cpsolver.coursett.constraint,JenrlConstraint.JenrlConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iAdded; iJenrlLimit; iTwiggle
UniTime_cpsolver,org.cpsolver.coursett.constraint,JenrlConstraint.JenrlConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxBlockFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxBreaksFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxBreaksFlexibleConstraint.MaxBreaksFlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iWeakAssignment
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxBreaksFlexibleConstraint.MaxBreaksFlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxConsecutiveDaysFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxConsecutiveDaysFlexibleConstraint.MaxConsecutiveDaysFlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iWeekDayAssignments; iDayAssignments
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxConsecutiveDaysFlexibleConstraint.MaxConsecutiveDaysFlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxDaysFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxDaysFlexibleConstraint.MaxDaysFlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iWeekDayAssignments; iDayAssignments
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxDaysFlexibleConstraint.MaxDaysFlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxHalfDaysFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxHalfDaysFlexibleConstraint.MaxHalfDaysFlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iHalfWeekDayAssignments; iHalfDayAssignments
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxHalfDaysFlexibleConstraint.MaxHalfDaysFlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxHolesFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxHolesFlexibleConstraint.MaxHolesFlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iMaxHoles
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxHolesFlexibleConstraint.MaxHolesFlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxWeeksFlexibleConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxWeeksFlexibleConstraint.MaxWeeksFlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iWeeks; iWeekAssignments
UniTime_cpsolver,org.cpsolver.coursett.constraint,MaxWeeksFlexibleConstraint.MaxWeeksFlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedGroupsOfTime,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: iUnassignmentsToWeaken; iGroupsOfTime; iName; sGroups2of5h; sGroups3of3h; sGroups5of2h; sGroups10of1h; iStartSlot; iEndSlot; iDays; iUnassignment; iLimit; iUsage
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedGroupsOfTime.GroupOfTime,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iStartSlot; iEndSlot; iDays
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedGroupsOfTime.GroupOfTime,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
